"","pid","qa001b","gender","dispatch","qg12","qg10","qg1001","qg901","qg702","qn4003","qg401","qg406","qg15","qn10025","qn6011","qn6014","qn6018","qea0","qp605","qu201","qu202","qu802","qu702","w01","kwa2_b_1","qn203","qn4001","qn201_b_1","qn202"
"178",130489102,NA,1,"Contract",60000,1,NA,NA,NA,5,4,4,78,5,10,7,8,2,"城镇治疗",1,1,5,1,6,NA,5,5,0,7
"179",130490103,NA,1,"Dispatch",123000,5,NA,480,NA,1,4,4,2,5,9,7,9,2,"城镇治疗",1,1,5,1,6,NA,5,NA,2,7
"180",130490104,NA,0,"Contract",66000,5,NA,370,NA,1,4,4,79,5,6,7,7,2,"城镇治疗",1,1,4,1,6,NA,5,5,0,2
"181",130492101,NA,1,"Contract",19600,5,NA,NA,NA,5,4,4,78,5,5,5,8,2,"新型农村",5,5,1,NA,NA,NA,NA,5,1,NA
"182",130492601,NA,0,"Contract",60000,5,NA,500,500,5,4,4,2,5,7,7,8,2,"城镇治疗",1,1,4,NA,7,NA,5,5,7,2
"183",130494101,NA,1,"Contract",65000,5,NA,200,NA,5,3,3,78,5,7,3,5,2,"新型农村",1,5,5,7,NA,NA,5,5,0,0
"184",130494103,NA,0,"Contract",20000,1,NA,NA,NA,5,4,4,78,5,5,6,5,1,"新型农村",1,1,4,1,6,2,5,5,0,7
"185",130496101,NA,1,"Contract",61600,1,200,NA,NA,1,4,4,78,6,7,8,6,2,"城镇治疗",1,1,5,1,NA,NA,5,5,3,3
"186",130496102,NA,0,"Contract",45000,1,200,NA,NA,1,4,4,78,8,7,9,2,2,"公费治疗",1,1,4,1,7,NA,5,5,7,7
"187",130499103,NA,0,"Contract",36000,1,600,1200,NA,1,3,4,79,5,6,5,6,1,"新型农村",1,5,3,2,6,NA,5,5,0,3
"188",130501103,NA,0,"Dispatch",30000,5,NA,NA,NA,5,1,5,2,5,10,10,10,2,"城镇治疗",1,1,5,2,7,NA,5,NA,0,7
"189",130502103,NA,1,"Contract",60000,5,NA,NA,NA,5,2,2,78,5,10,10,10,2,"新型农村",1,5,5,4,4,2,5,5,0,7
"190",130502105,NA,0,"Contract",30000,5,NA,NA,NA,5,4,4,78,6,6,7,8,2,"新型农村",1,5,4,3,4,NA,5,5,0,7
"191",130503104,NA,0,"Dispatch",50000,1,340,900,NA,1,4,4,78,7,6,7,6,1,"公费治疗",1,1,4,1,7,NA,5,5,1,2
"192",130505207,NA,0,"Contract",35000,5,NA,NA,NA,5,4,4,78,4,8,6,6,2,"新型农村",1,5,5,NA,5,NA,5,5,4,4
"193",130516103,NA,1,"Contract",32400,5,NA,300,NA,5,5,5,79,5,5,10,3,2,"城镇治疗",1,5,4,4,5,NA,5,5,7,7
"194",130531501,NA,1,"Contract",30000,1,500,1000,NA,5,3,4,78,5,5,5,5,2,"一无所有",1,1,4,2,5,NA,5,5,3,2
"195",130541103,NA,1,"Dispatch",60000,1,330,300,200,5,4,4,78,1,8,9,10,2,"城镇治疗",1,1,5,1,5,NA,5,5,0,7
"196",130543102,NA,1,"Contract",30000,5,NA,0,NA,5,4,5,78,6,5,5,5,2,"新型农村",5,5,3,NA,NA,NA,NA,5,0,NA
"197",130543103,NA,1,"Dispatch",40000,5,NA,30,1200,5,4,4,78,7,5,6,6,1,"一无所有",1,5,3,7,5,4,5,5,0,3
"198",130544104,NA,1,"Dispatch",78000,5,NA,NA,1000,5,3,3,78,0,10,8,10,1,"新型农村",1,1,5,7,5,NA,1,5,0,1
"199",130546101,NA,1,"Dispatch",50000,5,NA,0,NA,5,3,4,78,5,8,10,8,2,"新型农村",1,5,5,7,4,NA,5,5,0,2
"200",130551102,NA,1,"Dispatch",25000,1,200,230,NA,5,2,3,78,0,10,10,10,2,"公费治疗",1,5,5,3,NA,NA,5,5,3,4
"201",130551104,NA,1,"Contract",8000,5,NA,NA,NA,5,4,4,2,8,5,5,5,1,"新型农村",1,5,5,3,5,NA,5,5,0,0
"202",130555103,NA,0,"Dispatch",60000,1,400,NA,NA,5,4,4,78,5,6,6,3,1,"城镇治疗",5,1,5,1,8,NA,5,NA,1,7
"203",130556101,NA,1,"Contract",30000,5,NA,NA,NA,5,4,5,79,6,NA,10,10,2,"新型农村",1,1,4,7,4,NA,5,5,7,7
"204",130566103,NA,0,"Contract",NA,NA,NA,NA,NA,5,3,3,78,5,5,6,10,2,"新型农村",5,5,3,NA,4,NA,NA,5,0,NA
"205",130580103,NA,0,"Contract",84000,1,360,360,NA,5,2,4,1,7,10,7,10,1,"新型农村",5,1,5,1,7,NA,5,5,0,7
"206",130580104,NA,0,"Contract",48000,1,300,800,NA,5,4,4,78,5,9,8,9,1,"一无所有",1,1,5,1,7,NA,5,5,0,7
"207",130602101,NA,1,"Dispatch",55000,1,310,800,NA,1,3,3,78,6,8,7,8,2,"城镇治疗",1,1,4,2,NA,NA,5,5,7,7
"208",130602103,NA,0,"Contract",45000,1,82,NA,NA,5,4,4,78,8,5,9,7,1,"城镇治疗",1,1,5,1,7,77,5,5,0,3
"209",130605103,NA,1,"Contract",44000,1,160,500,NA,5,3,3,78,3,9,3,7,2,"城镇治疗",1,1,5,1,7,NA,5,5,0,0
"210",130605104,NA,0,"Contract",NA,NA,NA,NA,NA,1,4,4,78,8,7,10,9,1,"城镇治疗",1,1,4,1,8,77,5,1,0,7
"211",130612104,NA,1,"Dispatch",50000,5,NA,NA,NA,5,4,3,79,0,10,5,10,1,"新型农村",1,5,5,1,4,NA,5,5,0,7
"212",130617106,NA,0,"Dispatch",40000,5,NA,260,NA,5,4,4,78,5,0,8,3,1,"新型农村",1,1,5,1,7,77,5,5,1,5
"213",130618104,NA,0,"Contract",36000,1,100,400,NA,5,4,4,78,5,6,7,8,2,"城镇治疗",1,5,4,1,6,1,5,5,0,0
"214",130622103,NA,1,"Dispatch",10000,5,NA,700,NA,5,3,3,79,5,10,10,10,1,"公费治疗",1,1,3,7,5,NA,5,1,7,4
"215",130629101,NA,1,"Contract",33600,5,NA,NA,NA,5,1,1,79,8,7,7,5,2,"新型农村",5,5,1,NA,NA,NA,NA,5,7,NA
"216",130644105,NA,0,"Dispatch",30000,5,NA,350,NA,5,4,4,78,2,2,3,3,1,"城镇治疗",1,1,5,1,6,NA,5,5,7,7
"217",130646103,NA,0,"Dispatch",40000,1,1000,NA,NA,5,3,3,78,4,5,5,8,1,"新型农村",1,1,5,1,7,4,5,5,2,7
"218",130657101,NA,0,"Dispatch",NA,NA,NA,NA,NA,5,2,2,78,6,5,5,6,2,"城镇治疗",5,5,1,NA,5,NA,NA,5,2,NA
"219",130657103,NA,1,"Contract",1e+05,1,1500,1500,NA,1,4,4,79,5,5,8,3,2,"公费治疗",1,1,5,1,NA,NA,5,NA,3,7
"220",130658103,NA,0,"Contract",60000,1,240,500,100,5,4,4,79,2,7,7,7,2,"城镇治疗",1,1,4,1,6,NA,5,5,2,4
"221",130660102,NA,0,"Contract",NA,1,NA,NA,NA,5,4,4,78,5,6,5,5,2,"城镇治疗",5,5,1,NA,NA,NA,NA,5,5,NA
"222",130678104,NA,1,"Dispatch",45000,5,NA,400,NA,5,2,2,78,8,5,8,9,1,"城镇治疗",1,5,5,3,5,NA,5,5,3,1
"223",130694431,NA,1,"Contract",45000,5,NA,250,NA,5,4,4,78,6,5,5,5,2,"新型农村",1,5,4,4,5,NA,5,5,3,7
"224",130698104,NA,0,"Dispatch",70000,1,300,1500,2000,5,4,4,2,6,10,8,5,1,"城镇治疗",1,1,5,1,7,NA,5,5,2,5
"225",130700103,NA,0,"Contract",NA,NA,NA,NA,NA,5,4,4,2,0,10,6,10,2,"新型农村",1,5,5,NA,3,NA,5,5,0,0
"226",130705103,NA,0,"Contract",30000,5,NA,370,NA,5,3,3,79,5,7,5,5,2,"城镇治疗",1,5,5,7,4,NA,5,5,0,1
"227",130714103,NA,0,"Contract",2000,5,NA,NA,NA,5,4,4,78,2,8,7,5,2,"新型农村",1,5,4,7,4,NA,5,5,0,1
"228",130714104,NA,1,"Contract",60000,1,800,1000,NA,1,2,2,78,5,10,8,10,1,"城镇治疗",1,1,5,1,7,NA,5,5,0,0
"229",130716103,NA,1,"Contract",40000,5,NA,NA,NA,5,4,4,79,5,5,5,5,2,"新型农村",1,1,4,7,5,NA,5,5,0,0
"230",130716104,NA,1,"Contract",36000,5,NA,30,NA,5,4,4,79,9,7,7,6,1,"一无所有",1,5,4,1,3,NA,5,5,0,1
"231",130717101,NA,0,"Contract",37000,5,NA,0,NA,5,2,2,78,1,5,6,2,2,"新型农村",1,5,3,2,4,NA,5,5,0,7
"232",130720102,NA,0,"Contract",6000,5,NA,500,NA,5,4,4,3,5,6,6,7,2,"城镇治疗",1,1,4,NA,5,NA,5,5,0,2
"233",130721105,NA,1,"Contract",70000,1,300,NA,400,1,3,4,79,6,7,8,6,2,"城镇治疗",1,5,5,1,6,NA,5,5,7,7
"234",130745103,NA,0,"Dispatch",46000,1,900,NA,NA,5,4,4,78,2,10,7,8,2,"城镇治疗",1,5,3,2,NA,NA,5,5,1,1
"235",130746101,NA,1,"Contract",120000,1,500,1000,NA,1,2,4,78,5,7,6,8,2,"城镇治疗",1,1,5,2,8,NA,5,5,3,4
"236",130753102,NA,1,"Contract",5000,5,NA,300,NA,1,2,4,78,5,10,10,10,2,"城镇治疗",5,5,2,NA,NA,NA,NA,NA,4,NA
"237",130755101,NA,0,"Contract",26400,5,NA,NA,NA,5,1,4,78,5,7,5,8,2,"城镇治疗",1,5,2,3,NA,NA,5,5,2,1
"238",130755103,NA,1,"Contract",20000,1,650,400,NA,1,2,2,78,8,7,7,8,1,"城镇居民",5,1,5,1,7,NA,5,NA,0,4
"239",130755104,NA,1,"Contract",10000,5,NA,0,NA,5,3,4,79,8,8,6,7,2,"城镇治疗",1,1,5,1,7,NA,5,5,3,7
"240",130755601,NA,0,"Contract",120000,1,NA,NA,NA,1,4,4,2,1,10,8,10,2,"公费治疗",1,1,4,1,7,NA,5,1,3,7
"241",130756103,NA,1,"Dispatch",36000,5,NA,300,NA,5,4,4,79,8,8,8,8,2,"城镇治疗",1,1,5,1,6,NA,5,5,2,7
"242",130756601,NA,0,"Contract",17500,5,NA,300,NA,5,4,4,79,5,5,7,6,2,"城镇治疗",1,1,4,3,6,NA,5,5,0,5
"243",130760101,NA,0,"Dispatch",11900,5,NA,0,NA,5,2,4,79,1,10,10,10,2,"城镇居民",1,5,5,7,NA,NA,5,5,7,3
"244",130766101,NA,1,"Contract",40000,1,650,400,800,5,3,5,79,4,5,5,7,2,"城镇治疗",1,1,3,1,NA,NA,5,5,7,7
"245",130766103,NA,1,"Contract",50000,1,300,700,1500,1,3,4,78,5,5,10,3,1,"城镇治疗",1,1,5,1,6,NA,5,5,0,7
"246",130785101,NA,0,"Contract",12000,5,NA,NA,NA,1,4,4,78,2,10,5,5,2,"城镇治疗",1,5,5,7,6,NA,5,5,0,7
"247",130789104,NA,0,"Contract",40000,1,300,800,1500,5,3,4,78,5,9,9,10,2,"城镇居民",1,5,5,1,7,NA,5,NA,1,7
"248",130797102,NA,1,"Contract",54000,1,550,970,NA,5,4,5,78,3,10,10,10,2,"新型农村",1,5,5,1,4,NA,5,5,2,7
"249",130808103,NA,1,"Contract",1e+05,5,NA,NA,NA,5,5,5,78,5,10,10,10,2,"城镇治疗",1,1,5,1,5,NA,5,5,0,7
"250",130811103,NA,1,"Contract",0,1,NA,NA,NA,5,4,4,78,5,9,8,10,1,"城镇治疗",1,1,4,1,9,NA,5,NA,0,1
"251",130823103,NA,1,"Contract",60000,1,200,400,5000,5,4,4,78,5,7,10,8,1,"城镇治疗",1,1,5,7,6,NA,5,5,0,2
"252",130833104,NA,0,"Contract",30000,5,NA,430,NA,5,4,4,78,5,10,8,10,1,"城镇治疗",1,5,4,1,7,NA,5,5,0,7
"253",130836551,NA,1,"Contract",48000,5,NA,NA,NA,5,4,4,3,7,5,6,6,2,"新型农村",5,5,4,NA,4,NA,NA,5,0,NA
"254",130843103,NA,0,"Contract",42000,5,NA,400,100,5,4,4,79,5,7,7,7,1,"城镇治疗",1,1,5,1,4,NA,5,5,0,0
"255",130847104,NA,0,"Dispatch",26000,5,NA,NA,NA,5,5,5,79,5,3,7,8,2,"一无所有",1,1,5,NA,4,NA,5,5,0,0
"256",130849103,NA,0,"Dispatch",54000,5,NA,NA,NA,5,4,4,79,5,9,8,8,1,"新型农村",1,1,5,1,5,NA,5,5,1,5
"257",130851102,NA,1,"Dispatch",15000,5,NA,333,NA,1,5,4,78,3,8,6,6,2,"城镇治疗",1,5,5,2,NA,NA,5,5,7,7
"258",130851104,NA,0,"Dispatch",20000,5,NA,NA,NA,5,4,4,79,5,5,3,7,2,"新型农村",1,1,5,1,5,1,5,5,1,1
"259",130851106,NA,0,"Contract",60000,5,NA,450,NA,5,4,5,79,0,10,10,10,2,"城镇治疗",1,1,3,1,6,NA,5,5,2,7
"260",130859501,NA,0,"Contract",NA,NA,NA,NA,NA,5,4,4,79,5,8,7,5,2,"新型农村",1,5,5,NA,4,NA,5,5,2,7
"261",130863103,NA,0,"Dispatch",5000,5,NA,NA,NA,5,4,3,78,5,5,6,6,1,"新型农村",1,5,4,7,6,4,5,5,3,7
"262",130865103,NA,1,"Contract",50000,5,NA,NA,NA,5,4,4,2,6,6,8,8,2,"新型农村",5,5,5,NA,NA,NA,NA,5,7,NA
"263",130872104,NA,0,"Dispatch",30000,5,NA,NA,NA,5,5,5,78,6,5,6,3,2,"新型农村",5,5,5,NA,4,NA,NA,5,0,NA
"264",130875103,NA,1,"Contract",60000,5,NA,NA,NA,1,3,4,1,5,10,8,10,2,"城镇治疗",1,1,5,1,5,1,5,5,0,7
"265",130876101,NA,1,"Dispatch",22000,1,0,1300,NA,1,4,4,79,3,5,8,6,2,"城镇治疗",1,5,5,2,5,NA,5,5,2,4
"266",130876102,NA,0,"Dispatch",13000,5,NA,NA,NA,5,2,4,79,3,8,9,9,2,"城镇治疗",1,5,5,4,4,NA,5,5,2,2
"267",130878103,NA,1,"Contract",15000,5,NA,600,NA,5,4,4,78,5,10,9,9,1,"新型农村",1,1,5,1,6,4,5,5,1,5
"268",130881103,NA,1,"Contract",40000,1,450,1200,NA,1,3,4,78,6,6,8,7,2,"城镇治疗",1,1,5,1,5,NA,5,5,0,2
"269",130881104,NA,0,"Contract",40000,NA,NA,NA,NA,5,5,5,NA,7,9,10,10,2,"新型农村",1,5,5,7,4,NA,5,5,7,7
"270",130885105,NA,1,"Contract",70000,1,0,700,200,5,5,4,78,5,5,8,8,1,"城镇治疗",1,1,5,7,6,NA,5,5,0,7
"271",130890105,NA,1,"Contract",55000,5,NA,340,NA,5,4,4,78,5,8,8,8,2,"城镇治疗",1,5,4,1,5,NA,5,5,0,3
"272",130890106,NA,0,"Contract",46700,1,NA,NA,NA,5,4,4,78,7,8,8,8,2,"城镇治疗",1,5,4,1,6,NA,5,5,3,7
"273",130890501,NA,0,"Contract",35000,5,NA,NA,NA,5,4,5,78,3,5,5,5,2,"补充医疗",1,1,5,1,5,NA,5,5,0,1
"274",130893104,NA,1,"Contract",40000,5,NA,NA,NA,5,4,4,79,5,5,5,5,2,"新型农村",1,5,5,1,5,NA,5,5,0,0
"275",130893105,NA,0,"Dispatch",14000,5,NA,NA,NA,5,1,4,78,7,10,10,10,2,"新型农村",1,1,4,6,5,NA,5,5,0,7
"276",130893431,NA,0,"Contract",35000,5,NA,370,500,5,4,4,78,2,10,5,10,2,"城镇治疗",5,1,5,1,6,NA,5,5,0,0
"277",130894104,NA,0,"Contract",80000,1,800,NA,NA,1,2,4,78,5,8,7,7,2,"城镇治疗",1,1,5,1,8,NA,5,NA,2,7
"278",130896104,NA,0,"Contract",70000,1,600,500,1500,5,4,4,78,7,8,8,8,2,"城镇治疗",1,1,4,1,8,NA,5,NA,2,7
"279",130897103,NA,1,"Dispatch",60000,5,NA,NA,NA,5,4,4,78,1,9,6,8,1,"新型农村",1,1,4,1,5,77,5,5,7,7
"280",130900104,NA,0,"Contract",40000,1,200,500,NA,5,4,4,79,7,6,7,7,1,"城镇治疗",1,1,5,1,7,NA,5,5,2,4
"281",130901104,NA,0,"Contract",24000,1,133,NA,NA,5,2,4,78,5,5,7,6,4,"城镇治疗",1,5,4,NA,6,NA,5,5,0,0
"282",130902104,NA,0,"Dispatch",NA,NA,NA,NA,NA,5,2,2,79,1,10,10,10,2,"新型农村",1,5,4,NA,3,NA,5,5,0,7
"283",130906105,NA,0,"Contract",25200,5,NA,0,NA,5,4,4,79,4,7,7,6,2,"新型农村",1,1,3,1,4,NA,5,5,1,0
"284",130907106,NA,1,"Contract",3300,5,NA,NA,NA,5,4,2,78,5,10,10,5,1,NA,1,5,4,NA,5,4,5,5,3,7
"285",130911104,NA,0,"Contract",25000,5,NA,NA,NA,5,2,4,78,5,7,9,10,2,"新型农村",1,5,2,7,5,NA,5,5,1,1
"286",130913103,NA,1,"Contract",36000,5,NA,0,NA,5,4,2,78,2,10,7,9,2,"一无所有",1,5,3,7,4,NA,5,5,7,7
"287",130916103,NA,1,"Contract",65000,5,NA,NA,3000,5,4,4,78,5,10,8,10,1,"公费治疗",1,1,5,1,4,NA,5,5,1,7
"288",130917103,NA,1,"Dispatch",92000,5,NA,NA,8000,5,4,2,1,4,10,10,7,2,"公费治疗",1,1,4,1,5,NA,5,5,7,7
"289",130918105,NA,1,"Contract",62000,1,NA,NA,NA,1,4,4,78,7,10,7,8,2,"城镇治疗",1,1,5,1,NA,NA,5,NA,3,5
"290",130925105,NA,1,"Contract",30000,5,NA,368,NA,5,4,4,78,5,6,7,7,1,"新型农村",1,1,2,2,5,NA,5,NA,2,4
"291",130938101,NA,1,"Contract",6000,5,NA,NA,NA,5,2,4,78,5,1,1,0,4,"新型农村",1,5,4,NA,4,NA,5,5,3,7
"292",130938102,NA,1,"Contract",30000,5,NA,NA,NA,5,2,2,78,5,8,5,5,1,"新型农村",1,1,4,NA,4,NA,5,5,1,2
"293",132777551,NA,0,"Contract",40000,1,240,387,NA,5,4,4,78,6,6,7,2,2,"城镇治疗",1,5,4,1,6,NA,5,5,0,7
"294",133520551,NA,0,"Dispatch",9300,5,NA,NA,NA,5,2,4,79,2,10,10,6,2,"城镇治疗",1,5,5,3,5,NA,5,5,0,7
"295",134206551,NA,1,"Contract",45000,1,350,840,NA,5,2,2,78,0,8,10,6,2,"城镇治疗",1,1,5,1,6,NA,5,5,0,3
"296",134274501,NA,0,"Dispatch",3000,1,83,230,NA,5,4,4,78,5,10,8,0,2,"城镇治疗",5,5,1,NA,NA,NA,NA,5,1,NA
"297",134723501,NA,1,"Contract",10200,5,NA,270,600,5,4,4,79,3,8,8,5,2,"城镇治疗",1,5,3,7,5,NA,5,5,0,7
"298",134897431,NA,1,"Contract",60000,1,380,400,NA,1,2,2,78,6,10,6,4,2,"城镇治疗",5,1,3,1,7,NA,5,1,1,1
"299",134986551,NA,1,"Contract",50000,5,NA,200,NA,5,2,4,2,5,10,6,9,2,"新型农村",1,1,5,1,6,NA,5,5,2,7
"300",135554551,NA,0,"Contract",20000,5,NA,NA,NA,5,4,4,78,5,8,9,10,2,"城镇治疗",1,1,5,NA,5,NA,5,5,2,7
"301",136103501,NA,1,"Dispatch",38000,5,NA,NA,NA,5,1,2,2,1,10,8,8,2,"新型农村",1,5,4,7,4,NA,5,5,4,7
"302",136805551,NA,0,"Contract",40000,1,600,650,NA,1,4,4,79,7,7,7,7,2,"城镇治疗",1,1,4,6,5,NA,5,5,0,2
"303",137647551,NA,0,"Contract",70000,1,280,460,NA,5,4,4,79,5,9,8,10,2,"新型农村",1,1,5,1,5,NA,5,5,4,7
"304",139466432,NA,1,"Dispatch",60000,5,NA,1300,NA,1,4,4,2,3,8,5,9,2,"城镇治疗",1,1,5,1,6,NA,5,5,5,7
"305",140002103,NA,1,"Contract",55000,5,NA,NA,NA,5,4,4,1,5,6,8,3,2,"新型农村",1,5,3,3,5,NA,5,5,0,2
"306",140004102,NA,1,"Dispatch",48000,5,NA,0,NA,5,5,4,78,5,6,7,10,2,"新型农村",1,5,4,1,NA,NA,5,5,7,0
"307",140004103,NA,1,"Contract",42000,5,NA,NA,NA,5,4,4,79,5,5,5,5,1,"新型农村",5,1,3,2,5,NA,5,5,2,7
"308",140007105,NA,0,"Dispatch",20000,1,70,200,500,1,4,4,78,8,8,8,5,2,"城镇治疗",1,5,4,7,5,NA,5,5,2,2
"309",140010102,NA,0,"Dispatch",15000,5,NA,NA,NA,5,4,4,78,6,9,6,4,2,"一无所有",1,5,5,4,4,NA,5,5,0,3
"310",140013103,NA,1,"Contract",120000,5,NA,1000,NA,5,4,4,78,2,0,9,6,2,"城镇治疗",1,5,2,7,5,NA,5,5,3,3
"311",140016101,NA,1,"Dispatch",40000,5,NA,100,NA,5,4,4,78,7,9,6,2,2,"新型农村",1,5,5,7,NA,NA,5,5,1,1
"312",140018104,NA,0,"Dispatch",20000,1,90,200,NA,5,3,3,78,3,10,10,10,2,"城镇治疗",1,5,4,2,6,NA,5,5,2,7
"313",140019103,NA,1,"Dispatch",80000,5,NA,NA,NA,5,4,4,78,8,5,5,5,2,"城镇治疗",1,5,5,7,3,NA,5,5,0,0
"314",140020102,NA,1,"Contract",60000,5,NA,0,NA,5,4,4,78,5,9,7,7,2,"新型农村",1,1,5,1,NA,NA,5,5,7,7
"315",140021101,NA,1,"Contract",24000,5,NA,305,NA,5,2,2,78,7,10,8,2,2,"补充医疗",1,5,5,1,NA,NA,5,5,7,7
"316",140027104,NA,0,"Dispatch",15000,5,NA,250,NA,5,4,4,79,5,7,8,6,2,"新型农村",1,5,4,NA,4,NA,5,5,0,0
"317",140030103,NA,0,"Contract",33000,5,NA,NA,NA,5,2,3,78,6,10,9,8,2,"城镇居民",1,1,5,1,7,NA,5,NA,0,7
"318",140030104,NA,1,"Contract",105000,1,300,600,NA,1,3,4,78,5,10,8,9,2,"城镇治疗",1,1,5,1,7,NA,5,5,7,7
"319",140042101,NA,0,"Contract",90000,1,NA,NA,NA,5,5,5,78,10,2,2,2,2,"公费治疗",1,5,5,1,7,2,5,NA,7,7
"320",140045101,NA,1,"Dispatch",50000,1,NA,NA,NA,1,2,2,78,6,6,8,3,2,"城镇居民",1,1,5,1,7,NA,5,NA,7,7
"321",140045102,NA,0,"Dispatch",60000,1,NA,NA,500,1,4,4,78,6,10,9,6,2,"公费治疗",1,1,2,1,7,NA,5,NA,7,7
"322",140046103,NA,1,"Dispatch",50000,1,600,30,NA,1,4,4,78,5,9,7,7,2,"城镇治疗",1,1,5,1,7,NA,5,5,3,7
"323",140047102,NA,1,"Dispatch",30000,5,NA,500,NA,5,2,4,78,5,8,9,8,2,"城镇治疗",1,1,4,2,4,NA,1,5,4,5
"324",140049102,NA,1,"Contract",18000,1,300,800,NA,5,2,2,79,4,7,7,8,2,"城镇治疗",1,1,4,1,NA,NA,5,1,7,3
"325",140052101,NA,1,"Contract",70000,1,300,1300,NA,1,4,4,78,4,10,10,10,2,"城镇治疗",1,5,1,7,4,NA,5,5,0,0
"326",140056102,NA,1,"Contract",80000,1,NA,NA,NA,1,4,4,78,8,7,9,9,2,"城镇治疗",1,1,3,1,6,NA,5,5,2,7
"327",140057101,NA,0,"Dispatch",54000,1,290,405,NA,1,4,4,2,5,10,7,5,4,"城镇治疗",1,1,5,1,7,NA,5,NA,0,7
"328",140058431,NA,0,"Contract",30000,1,230,600,NA,5,3,2,79,2,9,8,8,2,"城镇治疗",1,5,4,3,6,NA,5,5,0,7
"329",140062101,NA,1,"Dispatch",36000,5,NA,NA,2000,1,4,4,78,0,8,6,7,2,"一无所有",5,5,1,NA,NA,NA,NA,5,0,NA
"330",140067431,NA,0,"Contract",12000,5,NA,NA,NA,5,2,4,78,5,8,4,7,2,"新型农村",1,1,4,NA,5,NA,5,5,0,0
"331",140075103,NA,1,"Contract",35000,1,150,200,NA,1,4,4,78,4,9,9,9,2,"公费治疗",1,5,5,7,0,NA,5,5,0,7
"332",140077105,NA,0,"Dispatch",30000,5,NA,318,NA,5,4,4,78,5,7,7,7,1,"一无所有",1,1,5,1,6,NA,5,5,1,7
"333",140080104,NA,0,"Contract",4700,5,NA,NA,NA,5,4,4,79,3,9,6,4,1,"新型农村",1,5,4,NA,4,NA,5,5,0,7
"334",140084103,NA,1,"Contract",58000,5,NA,350,NA,5,4,4,78,2,5,10,8,2,"城镇治疗",1,5,5,7,3,NA,5,5,0,0
"335",140084105,NA,0,"Dispatch",40000,1,NA,NA,NA,5,2,2,2,3,7,6,5,2,"城镇治疗",1,1,4,1,4,NA,5,5,1,1
"336",140097104,NA,0,"Contract",NA,NA,NA,NA,NA,5,4,3,78,2,7,6,7,2,"新型农村",1,5,4,NA,5,77,5,5,7,2
"337",140101103,NA,1,"Contract",20000,5,NA,9,NA,5,3,3,78,0,10,4,4,2,"新型农村",1,5,2,7,4,NA,1,5,7,0
"338",140101601,NA,0,"Contract",20000,5,NA,9,NA,5,4,4,78,0,10,7,3,2,"新型农村",1,5,2,7,3,NA,5,5,0,0
"339",140105104,NA,1,"Contract",65000,1,850,NA,NA,5,4,4,79,6,6,6,6,1,"城镇治疗",1,1,3,1,7,NA,5,5,1,7
"340",140137501,NA,0,"Contract",25000,5,NA,300,NA,5,5,4,79,5,10,8,8,2,"城镇治疗",1,1,5,1,6,NA,5,5,0,5
"341",140138102,NA,0,"Contract",9600,5,NA,NA,NA,5,2,5,79,1,9,10,10,2,"新型农村",5,5,4,NA,NA,NA,NA,5,0,NA
"342",140141102,NA,1,"Contract",13200,5,NA,0,NA,5,2,4,79,3,4,3,3,2,"城镇治疗",5,5,3,NA,NA,NA,NA,5,7,NA
"343",140146107,NA,1,"Contract",15000,5,NA,300,300,5,3,4,78,5,8,8,5,1,"城镇治疗",1,5,5,2,7,2,5,5,0,3
"344",140155102,NA,0,"Contract",30000,5,NA,NA,NA,5,5,5,79,3,10,5,5,2,"新型农村",1,5,5,7,3,NA,5,5,0,0
"345",140157103,NA,1,"Contract",35000,1,110,260,NA,1,3,4,2,5,5,5,5,1,"一无所有",1,1,4,3,5,4,5,5,2,7
"346",140162107,NA,0,"Dispatch",5500,5,NA,0,NA,5,4,4,78,3,10,8,8,1,"新型农村",1,5,3,NA,5,4,5,5,1,7
"347",140179103,NA,0,"Contract",30000,5,NA,200,NA,5,4,4,79,8,4,5,5,2,"新型农村",1,1,4,NA,6,NA,5,1,2,2
"348",140186104,NA,1,"Contract",30000,5,NA,300,NA,1,2,2,78,1,9,10,10,1,"一无所有",1,5,5,1,6,1,5,5,2,6
"349",140193106,NA,0,"Contract",88000,1,300,500,200,5,4,4,78,6,8,8,8,1,"公费治疗",1,1,5,1,7,77,5,5,0,7
"350",140196103,NA,1,"Dispatch",3500,1,0,0,NA,5,3,3,78,6,5,7,4,1,"新型农村",1,1,4,7,5,NA,5,5,0,7
"351",140198101,NA,1,"Dispatch",20000,5,NA,400,NA,5,1,2,78,0,10,10,10,2,"新型农村",1,5,3,7,4,NA,5,5,0,0
"352",140220106,NA,1,"Contract",1e+05,1,800,700,NA,5,4,4,2,0,10,5,8,1,"城镇治疗",1,1,5,1,6,NA,1,5,7,7
"353",140221104,NA,0,"Contract",20000,5,NA,200,NA,1,4,4,79,5,3,10,5,2,"城镇治疗",1,5,3,1,6,NA,5,5,0,1
"354",140221105,NA,0,"Contract",12000,NA,NA,NA,NA,5,3,3,NA,5,6,7,6,2,"新型农村",1,5,5,1,7,NA,5,5,0,7
"355",140231101,NA,1,"Dispatch",NA,NA,NA,NA,NA,5,3,3,79,2,10,8,0,2,"新型农村",1,5,5,NA,0,NA,5,5,0,7
"356",140232104,NA,0,"Contract",11200,5,NA,NA,NA,5,4,4,78,5,10,6,8,1,"新型农村",1,5,5,2,6,4,5,5,0,3
