"","pid","age","gender","dispatch","qg12","qg10","qg1001","qg901","qg702","qn4003","qg401","qg406","qg15","qn10025","qn6011","qn6014","qn6018","qea0","qp605","qu201","qu202","qu802","qu702","w01","kwa2_b_1","qn203","qn4001","qn201_b_1","qn202","qp605"
"162",130396104,29,1,"Contract",24000,1,300,500,NA,5,5,4,79,6,5,4,10,2,"新型农村",1,5,5,1,3,NA,5,5,0,3,"新型农村"
"163",130396601,26,0,"Contract",3000,1,NA,NA,NA,5,4,5,78,8,6,10,10,2,"城镇居民",1,1,5,1,6,NA,5,5,1,7,"城镇居民"
"164",130399104,43,0,"Dispatch",24000,5,NA,300,NA,5,4,4,78,10,5,10,9,2,"城镇治疗",1,1,3,7,4,NA,5,5,0,0,"城镇治疗"
"165",130411103,32,1,"Dispatch",54400,1,209,183,600,5,3,3,78,9,5,9,1,2,"城镇居民",1,5,5,7,5,NA,5,5,0,2,"城镇居民"
"166",130432103,31,1,"Contract",85000,1,600,800,NA,5,4,4,78,8,5,6,6,2,"城镇治疗",1,1,5,1,6,NA,5,5,7,2,"城镇治疗"
"167",130432105,32,0,"Contract",90000,1,1049,1049,700,5,4,4,78,5,6,8,8,2,"城镇治疗",1,1,5,1,6,NA,5,5,0,7,"城镇治疗"
"168",130457104,31,1,"Dispatch",50000,5,NA,700,7000,1,2,3,78,3,9,9,9,2,"城镇治疗",1,5,4,2,5,NA,5,5,0,6,"城镇治疗"
"169",130458104,27,1,"Contract",40000,1,460,NA,NA,5,3,3,78,6,10,8,10,1,"一无所有",1,5,5,7,4,NA,5,5,7,7,"一无所有"
"170",130464103,25,0,"Dispatch",96000,5,NA,360,NA,5,4,5,78,8,10,10,10,2,"一无所有",1,1,5,1,6,NA,5,5,2,7,"一无所有"
"171",130475104,33,1,"Contract",70000,1,1200,NA,NA,1,4,4,78,8,2,5,2,2,"城镇治疗",1,5,5,1,8,4,5,NA,0,7,"城镇治疗"
"172",130475105,29,0,"Dispatch",20000,1,260,400,1000,5,3,3,78,6,3,6,6,2,"城镇治疗",5,5,3,NA,5,NA,NA,5,3,NA,"城镇治疗"
"173",130477103,27,0,"Contract",42000,5,NA,200,150,5,2,2,78,8,8,10,8,2,"公费治疗",1,1,5,1,6,NA,1,5,0,0,"公费治疗"
"174",130482103,30,0,"Contract",36000,1,360,600,NA,1,4,4,78,2,9,8,5,2,"城镇治疗",1,1,5,6,5,NA,5,5,5,7,"城镇治疗"
"175",130482104,22,1,"Contract",50000,1,140,700,NA,1,4,4,78,7,5,8,8,1,"城镇治疗",1,1,5,1,6,77,5,1,1,7,"城镇治疗"
"176",130487103,25,1,"Dispatch",55000,1,160,600,2500,5,4,4,2,7,6,7,7,1,"新型农村",1,1,4,1,7,1,5,NA,1,6,"新型农村"
"177",130488103,19,1,"Contract",7000,5,NA,NA,NA,5,4,4,78,1,5,10,10,1,"新型农村",1,5,5,7,4,NA,5,5,0,0,"新型农村"
"178",130489102,43,1,"Contract",60000,1,NA,NA,NA,5,4,4,78,5,10,7,8,2,"城镇治疗",1,1,5,1,6,NA,5,5,0,7,"城镇治疗"
"179",130490103,38,1,"Dispatch",123000,5,NA,480,NA,1,4,4,2,5,9,7,9,2,"城镇治疗",1,1,5,1,6,NA,5,NA,2,7,"城镇治疗"
"180",130490104,36,0,"Contract",66000,5,NA,370,NA,1,4,4,79,5,6,7,7,2,"城镇治疗",1,1,4,1,6,NA,5,5,0,2,"城镇治疗"
"181",130492101,54,1,"Contract",19600,5,NA,NA,NA,5,4,4,78,5,5,5,8,2,"新型农村",5,5,1,NA,NA,NA,NA,5,1,NA,"新型农村"
"182",130492601,28,0,"Contract",60000,5,NA,500,500,5,4,4,2,5,7,7,8,2,"城镇治疗",1,1,4,NA,7,NA,5,5,7,2,"城镇治疗"
"183",130494101,47,1,"Contract",65000,5,NA,200,NA,5,3,3,78,5,7,3,5,2,"新型农村",1,5,5,7,NA,NA,5,5,0,0,"新型农村"
"184",130494103,23,0,"Contract",20000,1,NA,NA,NA,5,4,4,78,5,5,6,5,1,"新型农村",1,1,4,1,6,2,5,5,0,7,"新型农村"
"185",130496101,45,1,"Contract",61600,1,200,NA,NA,1,4,4,78,6,7,8,6,2,"城镇治疗",1,1,5,1,NA,NA,5,5,3,3,"城镇治疗"
"186",130496102,44,0,"Contract",45000,1,200,NA,NA,1,4,4,78,8,7,9,2,2,"公费治疗",1,1,4,1,7,NA,5,5,7,7,"公费治疗"
"187",130499103,23,0,"Contract",36000,1,600,1200,NA,1,3,4,79,5,6,5,6,1,"新型农村",1,5,3,2,6,NA,5,5,0,3,"新型农村"
"188",130501103,31,0,"Dispatch",30000,5,NA,NA,NA,5,1,5,2,5,10,10,10,2,"城镇治疗",1,1,5,2,7,NA,5,NA,0,7,"城镇治疗"
"189",130502103,32,1,"Contract",60000,5,NA,NA,NA,5,2,2,78,5,10,10,10,2,"新型农村",1,5,5,4,4,2,5,5,0,7,"新型农村"
"190",130502105,32,0,"Contract",30000,5,NA,NA,NA,5,4,4,78,6,6,7,8,2,"新型农村",1,5,4,3,4,NA,5,5,0,7,"新型农村"
"191",130503104,26,0,"Dispatch",50000,1,340,900,NA,1,4,4,78,7,6,7,6,1,"公费治疗",1,1,4,1,7,NA,5,5,1,2,"公费治疗"
"192",130505207,36,0,"Contract",35000,5,NA,NA,NA,5,4,4,78,4,8,6,6,2,"新型农村",1,5,5,NA,5,NA,5,5,4,4,"新型农村"
"193",130516103,30,1,"Contract",32400,5,NA,300,NA,5,5,5,79,5,5,10,3,2,"城镇治疗",1,5,4,4,5,NA,5,5,7,7,"城镇治疗"
"194",130531501,30,1,"Contract",30000,1,500,1000,NA,5,3,4,78,5,5,5,5,2,"一无所有",1,1,4,2,5,NA,5,5,3,2,"一无所有"
"195",130541103,28,1,"Dispatch",60000,1,330,300,200,5,4,4,78,1,8,9,10,2,"城镇治疗",1,1,5,1,5,NA,5,5,0,7,"城镇治疗"
"196",130543102,50,1,"Contract",30000,5,NA,0,NA,5,4,5,78,6,5,5,5,2,"新型农村",5,5,3,NA,NA,NA,NA,5,0,NA,"新型农村"
"197",130543103,21,1,"Dispatch",40000,5,NA,30,1200,5,4,4,78,7,5,6,6,1,"一无所有",1,5,3,7,5,4,5,5,0,3,"一无所有"
"198",130544104,27,1,"Dispatch",78000,5,NA,NA,1000,5,3,3,78,0,10,8,10,1,"新型农村",1,1,5,7,5,NA,1,5,0,1,"新型农村"
"199",130546101,33,1,"Dispatch",50000,5,NA,0,NA,5,3,4,78,5,8,10,8,2,"新型农村",1,5,5,7,4,NA,5,5,0,2,"新型农村"
"200",130551102,51,1,"Dispatch",25000,1,200,230,NA,5,2,3,78,0,10,10,10,2,"公费治疗",1,5,5,3,NA,NA,5,5,3,4,"公费治疗"
"201",130551104,20,1,"Contract",8000,5,NA,NA,NA,5,4,4,2,8,5,5,5,1,"新型农村",1,5,5,3,5,NA,5,5,0,0,"新型农村"
"202",130555103,35,0,"Dispatch",60000,1,400,NA,NA,5,4,4,78,5,6,6,3,1,"城镇治疗",5,1,5,1,8,NA,5,NA,1,7,"城镇治疗"
"203",130556101,36,1,"Contract",30000,5,NA,NA,NA,5,4,5,79,6,NA,10,10,2,"新型农村",1,1,4,7,4,NA,5,5,7,7,"新型农村"
"204",130566103,24,0,"Contract",NA,NA,NA,NA,NA,5,3,3,78,5,5,6,10,2,"新型农村",5,5,3,NA,4,NA,NA,5,0,NA,"新型农村"
"205",130580103,28,0,"Contract",84000,1,360,360,NA,5,2,4,1,7,10,7,10,1,"新型农村",5,1,5,1,7,NA,5,5,0,7,"新型农村"
"206",130580104,25,0,"Contract",48000,1,300,800,NA,5,4,4,78,5,9,8,9,1,"一无所有",1,1,5,1,7,NA,5,5,0,7,"一无所有"
"207",130602101,47,1,"Dispatch",55000,1,310,800,NA,1,3,3,78,6,8,7,8,2,"城镇治疗",1,1,4,2,NA,NA,5,5,7,7,"城镇治疗"
"208",130602103,22,0,"Contract",45000,1,82,NA,NA,5,4,4,78,8,5,9,7,1,"城镇治疗",1,1,5,1,7,77,5,5,0,3,"城镇治疗"
"209",130605103,28,1,"Contract",44000,1,160,500,NA,5,3,3,78,3,9,3,7,2,"城镇治疗",1,1,5,1,7,NA,5,5,0,0,"城镇治疗"
"210",130605104,27,0,"Contract",NA,NA,NA,NA,NA,1,4,4,78,8,7,10,9,1,"城镇治疗",1,1,4,1,8,77,5,1,0,7,"城镇治疗"
"211",130612104,30,1,"Dispatch",50000,5,NA,NA,NA,5,4,3,79,0,10,5,10,1,"新型农村",1,5,5,1,4,NA,5,5,0,7,"新型农村"
"212",130617106,24,0,"Dispatch",40000,5,NA,260,NA,5,4,4,78,5,0,8,3,1,"新型农村",1,1,5,1,7,77,5,5,1,5,"新型农村"
"213",130618104,29,0,"Contract",36000,1,100,400,NA,5,4,4,78,5,6,7,8,2,"城镇治疗",1,5,4,1,6,1,5,5,0,0,"城镇治疗"
"214",130622103,23,1,"Dispatch",10000,5,NA,700,NA,5,3,3,79,5,10,10,10,1,"公费治疗",1,1,3,7,5,NA,5,1,7,4,"公费治疗"
"215",130629101,61,1,"Contract",33600,5,NA,NA,NA,5,1,1,79,8,7,7,5,2,"新型农村",5,5,1,NA,NA,NA,NA,5,7,NA,"新型农村"
"216",130644105,26,0,"Dispatch",30000,5,NA,350,NA,5,4,4,78,2,2,3,3,1,"城镇治疗",1,1,5,1,6,NA,5,5,7,7,"城镇治疗"
"217",130646103,22,0,"Dispatch",40000,1,1000,NA,NA,5,3,3,78,4,5,5,8,1,"新型农村",1,1,5,1,7,4,5,5,2,7,"新型农村"
"218",130657101,44,0,"Dispatch",NA,NA,NA,NA,NA,5,2,2,78,6,5,5,6,2,"城镇治疗",5,5,1,NA,5,NA,NA,5,2,NA,"城镇治疗"
"219",130657103,45,1,"Contract",1e+05,1,1500,1500,NA,1,4,4,79,5,5,8,3,2,"公费治疗",1,1,5,1,NA,NA,5,NA,3,7,"公费治疗"
"220",130658103,27,0,"Contract",60000,1,240,500,100,5,4,4,79,2,7,7,7,2,"城镇治疗",1,1,4,1,6,NA,5,5,2,4,"城镇治疗"
"221",130660102,55,0,"Contract",NA,1,NA,NA,NA,5,4,4,78,5,6,5,5,2,"城镇治疗",5,5,1,NA,NA,NA,NA,5,5,NA,"城镇治疗"
"222",130678104,26,1,"Dispatch",45000,5,NA,400,NA,5,2,2,78,8,5,8,9,1,"城镇治疗",1,5,5,3,5,NA,5,5,3,1,"城镇治疗"
"223",130694431,30,1,"Contract",45000,5,NA,250,NA,5,4,4,78,6,5,5,5,2,"新型农村",1,5,4,4,5,NA,5,5,3,7,"新型农村"
"224",130698104,27,0,"Dispatch",70000,1,300,1500,2000,5,4,4,2,6,10,8,5,1,"城镇治疗",1,1,5,1,7,NA,5,5,2,5,"城镇治疗"
"225",130700103,33,0,"Contract",NA,NA,NA,NA,NA,5,4,4,2,0,10,6,10,2,"新型农村",1,5,5,NA,3,NA,5,5,0,0,"新型农村"
"226",130705103,31,0,"Contract",30000,5,NA,370,NA,5,3,3,79,5,7,5,5,2,"城镇治疗",1,5,5,7,4,NA,5,5,0,1,"城镇治疗"
"227",130714103,30,0,"Contract",2000,5,NA,NA,NA,5,4,4,78,2,8,7,5,2,"新型农村",1,5,4,7,4,NA,5,5,0,1,"新型农村"
"228",130714104,28,1,"Contract",60000,1,800,1000,NA,1,2,2,78,5,10,8,10,1,"城镇治疗",1,1,5,1,7,NA,5,5,0,0,"城镇治疗"
"229",130716103,28,1,"Contract",40000,5,NA,NA,NA,5,4,4,79,5,5,5,5,2,"新型农村",1,1,4,7,5,NA,5,5,0,0,"新型农村"
"230",130716104,26,1,"Contract",36000,5,NA,30,NA,5,4,4,79,9,7,7,6,1,"一无所有",1,5,4,1,3,NA,5,5,0,1,"一无所有"
"231",130717101,36,0,"Contract",37000,5,NA,0,NA,5,2,2,78,1,5,6,2,2,"新型农村",1,5,3,2,4,NA,5,5,0,7,"新型农村"
"232",130720102,26,0,"Contract",6000,5,NA,500,NA,5,4,4,3,5,6,6,7,2,"城镇治疗",1,1,4,NA,5,NA,5,5,0,2,"城镇治疗"
"233",130721105,27,1,"Contract",70000,1,300,NA,400,1,3,4,79,6,7,8,6,2,"城镇治疗",1,5,5,1,6,NA,5,5,7,7,"城镇治疗"
"234",130745103,52,0,"Dispatch",46000,1,900,NA,NA,5,4,4,78,2,10,7,8,2,"城镇治疗",1,5,3,2,NA,NA,5,5,1,1,"城镇治疗"
"235",130746101,38,1,"Contract",120000,1,500,1000,NA,1,2,4,78,5,7,6,8,2,"城镇治疗",1,1,5,2,8,NA,5,5,3,4,"城镇治疗"
"236",130753102,56,1,"Contract",5000,5,NA,300,NA,1,2,4,78,5,10,10,10,2,"城镇治疗",5,5,2,NA,NA,NA,NA,NA,4,NA,"城镇治疗"
"237",130755101,54,0,"Contract",26400,5,NA,NA,NA,5,1,4,78,5,7,5,8,2,"城镇治疗",1,5,2,3,NA,NA,5,5,2,1,"城镇治疗"
"238",130755103,28,1,"Contract",20000,1,650,400,NA,1,2,2,78,8,7,7,8,1,"城镇居民",5,1,5,1,7,NA,5,NA,0,4,"城镇居民"
"239",130755104,27,1,"Contract",10000,5,NA,0,NA,5,3,4,79,8,8,6,7,2,"城镇治疗",1,1,5,1,7,NA,5,5,3,7,"城镇治疗"
"240",130755601,28,0,"Contract",120000,1,NA,NA,NA,1,4,4,2,1,10,8,10,2,"公费治疗",1,1,4,1,7,NA,5,1,3,7,"公费治疗"
"241",130756103,27,1,"Dispatch",36000,5,NA,300,NA,5,4,4,79,8,8,8,8,2,"城镇治疗",1,1,5,1,6,NA,5,5,2,7,"城镇治疗"
"242",130756601,26,0,"Contract",17500,5,NA,300,NA,5,4,4,79,5,5,7,6,2,"城镇治疗",1,1,4,3,6,NA,5,5,0,5,"城镇治疗"
"243",130760101,48,0,"Dispatch",11900,5,NA,0,NA,5,2,4,79,1,10,10,10,2,"城镇居民",1,5,5,7,NA,NA,5,5,7,3,"城镇居民"
"244",130766101,53,1,"Contract",40000,1,650,400,800,5,3,5,79,4,5,5,7,2,"城镇治疗",1,1,3,1,NA,NA,5,5,7,7,"城镇治疗"
"245",130766103,25,1,"Contract",50000,1,300,700,1500,1,3,4,78,5,5,10,3,1,"城镇治疗",1,1,5,1,6,NA,5,5,0,7,"城镇治疗"
"246",130785101,26,0,"Contract",12000,5,NA,NA,NA,1,4,4,78,2,10,5,5,2,"城镇治疗",1,5,5,7,6,NA,5,5,0,7,"城镇治疗"
"247",130789104,31,0,"Contract",40000,1,300,800,1500,5,3,4,78,5,9,9,10,2,"城镇居民",1,5,5,1,7,NA,5,NA,1,7,"城镇居民"
"248",130797102,26,1,"Contract",54000,1,550,970,NA,5,4,5,78,3,10,10,10,2,"新型农村",1,5,5,1,4,NA,5,5,2,7,"新型农村"
"249",130808103,30,1,"Contract",1e+05,5,NA,NA,NA,5,5,5,78,5,10,10,10,2,"城镇治疗",1,1,5,1,5,NA,5,5,0,7,"城镇治疗"
"250",130811103,28,1,"Contract",0,1,NA,NA,NA,5,4,4,78,5,9,8,10,1,"城镇治疗",1,1,4,1,9,NA,5,NA,0,1,"城镇治疗"
"251",130823103,25,1,"Contract",60000,1,200,400,5000,5,4,4,78,5,7,10,8,1,"城镇治疗",1,1,5,7,6,NA,5,5,0,2,"城镇治疗"
"252",130833104,27,0,"Contract",30000,5,NA,430,NA,5,4,4,78,5,10,8,10,1,"城镇治疗",1,5,4,1,7,NA,5,5,0,7,"城镇治疗"
"253",130836551,39,1,"Contract",48000,5,NA,NA,NA,5,4,4,3,7,5,6,6,2,"新型农村",5,5,4,NA,4,NA,NA,5,0,NA,"新型农村"
"254",130843103,27,0,"Contract",42000,5,NA,400,100,5,4,4,79,5,7,7,7,1,"城镇治疗",1,1,5,1,4,NA,5,5,0,0,"城镇治疗"
"255",130847104,22,0,"Dispatch",26000,5,NA,NA,NA,5,5,5,79,5,3,7,8,2,"一无所有",1,1,5,NA,4,NA,5,5,0,0,"一无所有"
"256",130849103,26,0,"Dispatch",54000,5,NA,NA,NA,5,4,4,79,5,9,8,8,1,"新型农村",1,1,5,1,5,NA,5,5,1,5,"新型农村"
"257",130851102,58,1,"Dispatch",15000,5,NA,333,NA,1,5,4,78,3,8,6,6,2,"城镇治疗",1,5,5,2,NA,NA,5,5,7,7,"城镇治疗"
"258",130851104,30,0,"Dispatch",20000,5,NA,NA,NA,5,4,4,79,5,5,3,7,2,"新型农村",1,1,5,1,5,1,5,5,1,1,"新型农村"
"259",130851106,35,0,"Contract",60000,5,NA,450,NA,5,4,5,79,0,10,10,10,2,"城镇治疗",1,1,3,1,6,NA,5,5,2,7,"城镇治疗"
"260",130859501,29,0,"Contract",NA,NA,NA,NA,NA,5,4,4,79,5,8,7,5,2,"新型农村",1,5,5,NA,4,NA,5,5,2,7,"新型农村"
"261",130863103,21,0,"Dispatch",5000,5,NA,NA,NA,5,4,3,78,5,5,6,6,1,"新型农村",1,5,4,7,6,4,5,5,3,7,"新型农村"
"262",130865103,56,1,"Contract",50000,5,NA,NA,NA,5,4,4,2,6,6,8,8,2,"新型农村",5,5,5,NA,NA,NA,NA,5,7,NA,"新型农村"
"263",130872104,30,0,"Dispatch",30000,5,NA,NA,NA,5,5,5,78,6,5,6,3,2,"新型农村",5,5,5,NA,4,NA,NA,5,0,NA,"新型农村"
"264",130875103,38,1,"Contract",60000,5,NA,NA,NA,1,3,4,1,5,10,8,10,2,"城镇治疗",1,1,5,1,5,1,5,5,0,7,"城镇治疗"
"265",130876101,34,1,"Dispatch",22000,1,0,1300,NA,1,4,4,79,3,5,8,6,2,"城镇治疗",1,5,5,2,5,NA,5,5,2,4,"城镇治疗"
"266",130876102,32,0,"Dispatch",13000,5,NA,NA,NA,5,2,4,79,3,8,9,9,2,"城镇治疗",1,5,5,4,4,NA,5,5,2,2,"城镇治疗"
"267",130878103,18,1,"Contract",15000,5,NA,600,NA,5,4,4,78,5,10,9,9,1,"新型农村",1,1,5,1,6,4,5,5,1,5,"新型农村"
"268",130881103,40,1,"Contract",40000,1,450,1200,NA,1,3,4,78,6,6,8,7,2,"城镇治疗",1,1,5,1,5,NA,5,5,0,2,"城镇治疗"
"269",130881104,40,0,"Contract",40000,NA,NA,NA,NA,5,5,5,NA,7,9,10,10,2,"新型农村",1,5,5,7,4,NA,5,5,7,7,"新型农村"
"270",130885105,24,1,"Contract",70000,1,0,700,200,5,5,4,78,5,5,8,8,1,"城镇治疗",1,1,5,7,6,NA,5,5,0,7,"城镇治疗"
"271",130890105,26,1,"Contract",55000,5,NA,340,NA,5,4,4,78,5,8,8,8,2,"城镇治疗",1,5,4,1,5,NA,5,5,0,3,"城镇治疗"
"272",130890106,28,0,"Contract",46700,1,NA,NA,NA,5,4,4,78,7,8,8,8,2,"城镇治疗",1,5,4,1,6,NA,5,5,3,7,"城镇治疗"
"273",130890501,26,0,"Contract",35000,5,NA,NA,NA,5,4,5,78,3,5,5,5,2,"补充医疗",1,1,5,1,5,NA,5,5,0,1,"补充医疗"
"274",130893104,32,1,"Contract",40000,5,NA,NA,NA,5,4,4,79,5,5,5,5,2,"新型农村",1,5,5,1,5,NA,5,5,0,0,"新型农村"
"275",130893105,32,0,"Dispatch",14000,5,NA,NA,NA,5,1,4,78,7,10,10,10,2,"新型农村",1,1,4,6,5,NA,5,5,0,7,"新型农村"
"276",130893431,30,0,"Contract",35000,5,NA,370,500,5,4,4,78,2,10,5,10,2,"城镇治疗",5,1,5,1,6,NA,5,5,0,0,"城镇治疗"
"277",130894104,40,0,"Contract",80000,1,800,NA,NA,1,2,4,78,5,8,7,7,2,"城镇治疗",1,1,5,1,8,NA,5,NA,2,7,"城镇治疗"
"278",130896104,29,0,"Contract",70000,1,600,500,1500,5,4,4,78,7,8,8,8,2,"城镇治疗",1,1,4,1,8,NA,5,NA,2,7,"城镇治疗"
"279",130897103,24,1,"Dispatch",60000,5,NA,NA,NA,5,4,4,78,1,9,6,8,1,"新型农村",1,1,4,1,5,77,5,5,7,7,"新型农村"
"280",130900104,30,0,"Contract",40000,1,200,500,NA,5,4,4,79,7,6,7,7,1,"城镇治疗",1,1,5,1,7,NA,5,5,2,4,"城镇治疗"
"281",130901104,34,0,"Contract",24000,1,133,NA,NA,5,2,4,78,5,5,7,6,4,"城镇治疗",1,5,4,NA,6,NA,5,5,0,0,"城镇治疗"
"282",130902104,31,0,"Dispatch",NA,NA,NA,NA,NA,5,2,2,79,1,10,10,10,2,"新型农村",1,5,4,NA,3,NA,5,5,0,7,"新型农村"
"283",130906105,28,0,"Contract",25200,5,NA,0,NA,5,4,4,79,4,7,7,6,2,"新型农村",1,1,3,1,4,NA,5,5,1,0,"新型农村"
"284",130907106,18,1,"Contract",3300,5,NA,NA,NA,5,4,2,78,5,10,10,5,1,NA,1,5,4,NA,5,4,5,5,3,7,NA
"285",130911104,36,0,"Contract",25000,5,NA,NA,NA,5,2,4,78,5,7,9,10,2,"新型农村",1,5,2,7,5,NA,5,5,1,1,"新型农村"
"286",130913103,24,1,"Contract",36000,5,NA,0,NA,5,4,2,78,2,10,7,9,2,"一无所有",1,5,3,7,4,NA,5,5,7,7,"一无所有"
"287",130916103,23,1,"Contract",65000,5,NA,NA,3000,5,4,4,78,5,10,8,10,1,"公费治疗",1,1,5,1,4,NA,5,5,1,7,"公费治疗"
"288",130917103,29,1,"Dispatch",92000,5,NA,NA,8000,5,4,2,1,4,10,10,7,2,"公费治疗",1,1,4,1,5,NA,5,5,7,7,"公费治疗"
"289",130918105,60,1,"Contract",62000,1,NA,NA,NA,1,4,4,78,7,10,7,8,2,"城镇治疗",1,1,5,1,NA,NA,5,NA,3,5,"城镇治疗"
"290",130925105,20,1,"Contract",30000,5,NA,368,NA,5,4,4,78,5,6,7,7,1,"新型农村",1,1,2,2,5,NA,5,NA,2,4,"新型农村"
"291",130938101,42,1,"Contract",6000,5,NA,NA,NA,5,2,4,78,5,1,1,0,4,"新型农村",1,5,4,NA,4,NA,5,5,3,7,"新型农村"
"292",130938102,20,1,"Contract",30000,5,NA,NA,NA,5,2,2,78,5,8,5,5,1,"新型农村",1,1,4,NA,4,NA,5,5,1,2,"新型农村"
"293",132777551,29,0,"Contract",40000,1,240,387,NA,5,4,4,78,6,6,7,2,2,"城镇治疗",1,5,4,1,6,NA,5,5,0,7,"城镇治疗"
"294",133520551,51,0,"Dispatch",9300,5,NA,NA,NA,5,2,4,79,2,10,10,6,2,"城镇治疗",1,5,5,3,5,NA,5,5,0,7,"城镇治疗"
"295",134206551,29,1,"Contract",45000,1,350,840,NA,5,2,2,78,0,8,10,6,2,"城镇治疗",1,1,5,1,6,NA,5,5,0,3,"城镇治疗"
"296",134274501,47,0,"Dispatch",3000,1,83,230,NA,5,4,4,78,5,10,8,0,2,"城镇治疗",5,5,1,NA,NA,NA,NA,5,1,NA,"城镇治疗"
"297",134723501,36,1,"Contract",10200,5,NA,270,600,5,4,4,79,3,8,8,5,2,"城镇治疗",1,5,3,7,5,NA,5,5,0,7,"城镇治疗"
"298",134897431,36,1,"Contract",60000,1,380,400,NA,1,2,2,78,6,10,6,4,2,"城镇治疗",5,1,3,1,7,NA,5,1,1,1,"城镇治疗"
"299",134986551,29,1,"Contract",50000,5,NA,200,NA,5,2,4,2,5,10,6,9,2,"新型农村",1,1,5,1,6,NA,5,5,2,7,"新型农村"
"300",135554551,27,0,"Contract",20000,5,NA,NA,NA,5,4,4,78,5,8,9,10,2,"城镇治疗",1,1,5,NA,5,NA,5,5,2,7,"城镇治疗"
"301",136103501,34,1,"Dispatch",38000,5,NA,NA,NA,5,1,2,2,1,10,8,8,2,"新型农村",1,5,4,7,4,NA,5,5,4,7,"新型农村"
"302",136805551,30,0,"Contract",40000,1,600,650,NA,1,4,4,79,7,7,7,7,2,"城镇治疗",1,1,4,6,5,NA,5,5,0,2,"城镇治疗"
"303",137647551,30,0,"Contract",70000,1,280,460,NA,5,4,4,79,5,9,8,10,2,"新型农村",1,1,5,1,5,NA,5,5,4,7,"新型农村"
"304",139466432,40,1,"Dispatch",60000,5,NA,1300,NA,1,4,4,2,3,8,5,9,2,"城镇治疗",1,1,5,1,6,NA,5,5,5,7,"城镇治疗"
"305",140002103,28,1,"Contract",55000,5,NA,NA,NA,5,4,4,1,5,6,8,3,2,"新型农村",1,5,3,3,5,NA,5,5,0,2,"新型农村"
"306",140004102,51,1,"Dispatch",48000,5,NA,0,NA,5,5,4,78,5,6,7,10,2,"新型农村",1,5,4,1,NA,NA,5,5,7,0,"新型农村"
"307",140004103,24,1,"Contract",42000,5,NA,NA,NA,5,4,4,79,5,5,5,5,1,"新型农村",5,1,3,2,5,NA,5,5,2,7,"新型农村"
"308",140007105,35,0,"Dispatch",20000,1,70,200,500,1,4,4,78,8,8,8,5,2,"城镇治疗",1,5,4,7,5,NA,5,5,2,2,"城镇治疗"
"309",140010102,43,0,"Dispatch",15000,5,NA,NA,NA,5,4,4,78,6,9,6,4,2,"一无所有",1,5,5,4,4,NA,5,5,0,3,"一无所有"
"310",140013103,34,1,"Contract",120000,5,NA,1000,NA,5,4,4,78,2,0,9,6,2,"城镇治疗",1,5,2,7,5,NA,5,5,3,3,"城镇治疗"
"311",140016101,45,1,"Dispatch",40000,5,NA,100,NA,5,4,4,78,7,9,6,2,2,"新型农村",1,5,5,7,NA,NA,5,5,1,1,"新型农村"
"312",140018104,35,0,"Dispatch",20000,1,90,200,NA,5,3,3,78,3,10,10,10,2,"城镇治疗",1,5,4,2,6,NA,5,5,2,7,"城镇治疗"
"313",140019103,33,1,"Dispatch",80000,5,NA,NA,NA,5,4,4,78,8,5,5,5,2,"城镇治疗",1,5,5,7,3,NA,5,5,0,0,"城镇治疗"
"314",140020102,47,1,"Contract",60000,5,NA,0,NA,5,4,4,78,5,9,7,7,2,"新型农村",1,1,5,1,NA,NA,5,5,7,7,"新型农村"
"315",140021101,58,1,"Contract",24000,5,NA,305,NA,5,2,2,78,7,10,8,2,2,"补充医疗",1,5,5,1,NA,NA,5,5,7,7,"补充医疗"
"316",140027104,40,0,"Dispatch",15000,5,NA,250,NA,5,4,4,79,5,7,8,6,2,"新型农村",1,5,4,NA,4,NA,5,5,0,0,"新型农村"
"317",140030103,34,0,"Contract",33000,5,NA,NA,NA,5,2,3,78,6,10,9,8,2,"城镇居民",1,1,5,1,7,NA,5,NA,0,7,"城镇居民"
"318",140030104,31,1,"Contract",105000,1,300,600,NA,1,3,4,78,5,10,8,9,2,"城镇治疗",1,1,5,1,7,NA,5,5,7,7,"城镇治疗"
"319",140042101,30,0,"Contract",90000,1,NA,NA,NA,5,5,5,78,10,2,2,2,2,"公费治疗",1,5,5,1,7,2,5,NA,7,7,"公费治疗"
"320",140045101,41,1,"Dispatch",50000,1,NA,NA,NA,1,2,2,78,6,6,8,3,2,"城镇居民",1,1,5,1,7,NA,5,NA,7,7,"城镇居民"
"321",140045102,42,0,"Dispatch",60000,1,NA,NA,500,1,4,4,78,6,10,9,6,2,"公费治疗",1,1,2,1,7,NA,5,NA,7,7,"公费治疗"
"322",140046103,34,1,"Dispatch",50000,1,600,30,NA,1,4,4,78,5,9,7,7,2,"城镇治疗",1,1,5,1,7,NA,5,5,3,7,"城镇治疗"
"323",140047102,40,1,"Dispatch",30000,5,NA,500,NA,5,2,4,78,5,8,9,8,2,"城镇治疗",1,1,4,2,4,NA,1,5,4,5,"城镇治疗"
"324",140049102,45,1,"Contract",18000,1,300,800,NA,5,2,2,79,4,7,7,8,2,"城镇治疗",1,1,4,1,NA,NA,5,1,7,3,"城镇治疗"
"325",140052101,43,1,"Contract",70000,1,300,1300,NA,1,4,4,78,4,10,10,10,2,"城镇治疗",1,5,1,7,4,NA,5,5,0,0,"城镇治疗"
